,u,g,r,i,z,redshift
1228,19.84147,18.46551,17.652520000000006,17.055529999999994,16.875429999999998,0.11958039000000001
1229,19.08301,17.44446,16.678079999999998,16.30003,16.02065,0.08216098000000001
1230,20.75295,18.8543,17.842660000000006,17.378870000000006,16.967470000000002,0.13985578
1231,18.36471,16.548029999999994,15.6424,15.19309,14.844779999999998,0.067461105
1232,18.8803,17.828429999999994,17.44206,17.17117,16.99635,0.06354841
1233,20.462,18.62288,17.63039,17.236079999999998,16.88117,0.13134166000000003
1234,20.11281,18.56256,17.78765,17.340139999999998,17.02347,0.11132259666666666
1235,19.77176,18.16132,17.36124,17.0043,16.75333,0.09853102
1236,19.53979,17.67465,16.77617,16.360879999999998,16.05471,0.08816599
1237,19.22922,17.968510000000006,17.26109,16.82335,16.55613,0.10292304
1238,20.46617,18.57617,17.3214,16.78714,16.37206,0.16201749999999998
1239,14.94179,13.95357,13.63637,13.45886,13.39643,0.017612666000000003
1240,20.79622,18.69316,17.59429,17.117,16.79593,0.1514633
1241,19.57039,17.71835,16.85207,16.4261,16.13254,0.0942146
1242,18.05353,16.79676,16.18832,15.8491,15.62085,0.0507795
1243,19.46682,18.14208,17.47305,17.1082,16.89844,0.086496565
1244,18.89412,17.74878,17.36356,17.1115,17.16774,0.05784078
1245,19.61382,18.1681,17.37122,16.915,16.56767,0.12548533
1246,20.07046,18.05663,16.8183,16.3478,15.969270000000002,0.145021
1247,18.3285,16.76032,15.9757,15.60244,15.30589,0.07103417000000001
1248,20.45633,18.676,17.70135,17.24517,16.894660000000002,0.11946190500000001
1249,19.41363,17.86926,17.01326,16.53877,16.18092,0.10172961500000002
1250,19.33926,17.55261,16.36198,15.87394,15.54654,0.10648136999999999
1251,19.7124,18.36385,17.55651,17.147289999999998,16.889310000000002,0.1166594
1252,18.23498,16.95336,16.393179999999994,16.189870000000006,16.03089,0.06009976
1253,18.86703,17.01341,16.00959,15.589570000000002,15.23615,0.07032114
1254,17.82594,16.54949,16.10238,15.82218,15.64914,0.04058776000000001
1255,18.52035,17.16092,16.57327,16.23057,16.01126,0.06272754999999999
1256,19.71214,17.67998,16.6365,16.1778,15.8499,0.12456940000000001
1257,18.55972,16.81907,16.040570000000002,15.68295,15.40342,0.06468894
1258,19.07276,17.80033,17.24316,16.9263,16.72242,0.07030161
1259,18.67689,17.55136,16.9306,16.5714,16.335810000000002,0.07708227
1260,19.13645,17.63176,16.928639999999998,16.556720000000002,16.27119,0.10801346
1261,20.50033,18.50511,17.49023,17.038870000000006,16.7355,0.12596983333333334
1262,19.0755,17.77204,17.01366,16.65175,16.37881,0.08227775000000001
1263,19.63005,18.34168,17.786170000000006,17.41779,17.317999999999998,0.10544391
1264,20.25372,18.19537,17.10462,16.65918,16.2754,0.1408547
1265,20.1032,18.16416,17.24418,16.85969,16.54027,0.09841853
1266,19.44392,18.18813,17.6094,17.27251,17.03163,0.10649731
1267,18.37214,17.35526,16.85543,16.62431,16.45382,0.048249843
1268,17.6662,15.79131,14.97659,14.60609,14.3343,0.046344905000000006
1269,19.13669,17.107570000000006,16.22737,15.79491,15.46287,0.08013994999999999
1270,19.85175,18.26432,17.43233,16.9923,16.65546,0.11206934999999998
1271,19.1819,18.14128,17.69859,17.45469,17.248829999999998,0.05993556
1272,19.9371,18.60713,17.63533,17.12183,16.78383,0.16807330999999998
1273,19.31437,17.980620000000005,17.514310000000002,17.203789999999998,17.24217,0.06483442
1274,16.535220000000002,14.902,14.16695,13.88423,13.81516,0.024216675
1275,20.33703,18.37281,17.376929999999998,16.98123,16.60435,0.12001882999999999
1276,19.75501,18.34345,17.63564,17.20831,16.99971,0.10198404999999999
1277,17.10042,15.30859,14.54235,14.166579999999998,13.87611,0.04092719
1278,20.18494,18.34875,17.349829999999994,16.90198,16.59423,0.1525553
1279,16.924020000000002,15.00075,14.151129999999998,13.7394,13.428679999999998,0.026539874999999997
1280,19.13815,17.40664,16.57609,16.12119,15.75611,0.07681013
1281,18.3737,16.65275,15.78498,15.35133,15.01071,0.05627203999999999
1282,17.0834,15.195570000000002,14.35067,13.95035,13.67729,0.033648705
1283,20.57341,18.39559,17.20228,16.738039999999998,16.39661,0.156481
1284,19.92504,18.47486,17.77254,17.293129999999998,17.0636,0.11828095999999999
1285,20.35606,18.3424,17.15585,16.67279,16.323629999999998,0.15789015
1286,19.88408,18.00052,17.10055,16.82687,16.35969,0.07826278
1287,19.94148,18.02296,16.90109,16.43536,16.08109,0.1379322
1288,19.96233,18.47331,17.629820000000006,17.28865,16.99694,0.13188712000000002
1289,18.1194,16.928279999999994,16.43481,16.133589999999998,15.95291,0.05263273
1290,18.34339,17.066270000000006,16.54853,16.240489999999998,16.04694,0.060380100000000006
1291,20.38582,18.56953,17.54802,17.10192,16.7609,0.14537967000000002
1292,19.34114,17.77765,17.02802,16.639020000000002,16.3511,0.08232558
1293,18.91013,16.85453,15.92341,15.481279999999998,15.11904,0.065299825
1294,19.88925,18.27076,17.64648,17.29008,17.128439999999998,0.09521376999999999
1295,21.25749,19.15705,17.612270000000006,17.07732,16.67747,0.23552160000000005
1296,22.10488,19.07317,17.514039999999998,16.97537,16.583560000000002,0.2413629666666667
1297,18.53028,17.06224,16.39247,15.95827,15.70026,0.06931973999999999
1298,17.35776,15.50837,14.60431,14.17011,13.82187,0.042398935
1299,19.60771,18.22479,17.54634,17.14387,16.88137,0.09971827
1300,17.65849,16.59639,16.24888,16.0653,15.981320000000002,0.039705295
1301,19.00881,17.6708,17.25945,16.98295,16.81841,0.06618352000000001
1302,19.46218,18.23798,17.80079,17.493479999999998,17.4014,0.097431445
1303,20.79167,19.09693,18.01024,17.523220000000002,17.14284,0.131208065
1304,19.9623,17.78058,16.723860000000002,16.275479999999998,15.88111,0.13262873000000003
1305,20.6263,18.76739,17.73713,17.28285,16.94267,0.13149985999999997
1306,19.53993,18.45698,17.78728,17.374779999999998,17.20703,0.11680134999999998
1307,19.57551,18.24594,17.82721,17.543779999999998,17.324720000000006,0.09500876
1308,19.72196,17.90598,16.951810000000002,16.53464,16.19333,0.10528692499999999
1309,19.15049,17.945710000000005,17.20811,16.828120000000002,16.567079999999994,0.10765862
1310,20.66298,18.77029,17.52277,17.02453,16.63627,0.16440428
1311,20.11065,18.53951,17.62998,17.12664,16.81919,0.11952874
1312,18.43711,17.31881,16.79117,16.44042,16.252670000000002,0.06338668
1313,20.92703,18.86617,17.61532,17.14603,16.8069,0.1669989
1314,19.54612,18.33523,17.65251,17.27777,17.032220000000002,0.12410144000000004
1315,21.06192,19.12444,17.845570000000006,17.34379,16.970489999999998,0.20582029999999998
1316,20.75158,18.72903,17.73838,17.31576,16.96474,0.11806085
1317,18.18543,16.78301,16.19206,15.87456,15.69909,0.04928023
1318,19.079320000000006,17.18657,16.19311,15.77692,15.437870000000002,0.085738235
1319,20.352120000000006,18.63163,17.81993,17.46194,17.19032,0.12008486
1320,21.33754,18.97227,17.53341,16.94978,16.470229999999994,0.24377866666666667
1321,17.96943,16.65254,15.95483,15.55279,15.29459,0.05770791500000001
1322,20.60404,18.628770000000006,17.41943,16.91625,16.57991,0.17176085000000002
1323,21.11001,19.22404,17.80419,17.29103,16.94715,0.2275514
1324,17.466079999999998,16.20316,15.6612,15.38746,15.22619,0.037477144000000004
1325,20.30095,18.64248,17.70461,17.31129,17.00883,0.113330305
1326,19.96028,18.73246,17.87685,17.44056,17.1807,0.16357276000000004
1327,19.70298,17.66969,16.77115,16.35331,16.0214,0.10364502999999999
1328,18.91896,17.94569,17.55957,17.30407,17.16518,0.08525493
1329,19.04499,17.91617,17.39874,17.232039999999998,17.07915,0.0669433
1330,20.31233,18.46548,17.51853,17.1086,16.79962,0.10580940000000001
1331,17.50529,16.12419,15.51298,15.16554,14.94261,0.03716619
1332,20.52152,18.59805,17.423470000000002,17.00972,16.68555,0.1633605833333333
1333,18.91833,17.07991,16.22082,15.79553,15.4986,0.07703512666666666
1334,18.91544,17.56531,16.842,16.45835,16.18885,0.09605387299999998
1335,17.87278,16.33923,15.63468,15.26879,15.03241,0.05133645
1336,19.23606,17.42005,16.522000000000002,16.112370000000002,15.78894,0.07637959333333333
1337,20.63552,18.62155,17.65306,17.23234,16.87417,0.12363564
1338,19.29467,18.17491,17.71956,17.44664,17.22501,0.09273354
1339,19.42031,18.17881,17.63093,17.30461,17.12755,0.10660174
1340,20.00523,18.4754,17.80317,17.420370000000002,17.11814,0.12296355
1341,20.45118,17.87195,16.82841,16.26377,15.804,0.15901322
1342,18.15773,17.06384,16.63331,16.40853,16.246029999999998,0.033294118
1343,18.91784,17.62441,17.031570000000002,16.68822,16.43595,0.10231771
1344,20.7122,18.75671,17.68552,17.20208,16.723760000000002,0.13966904
1345,18.20322,16.347189999999998,15.49995,15.03929,14.66415,0.06165301166666666
1346,20.43068,18.52916,17.46398,17.038120000000006,16.71977,0.15038010333333332
1347,19.35138,17.96622,17.121760000000002,16.713829999999998,16.371660000000002,0.1048057
1348,20.48879,18.3151,17.25694,16.77504,16.391560000000002,0.14844000000000004
1349,19.98349,18.55984,17.37769,16.91311,16.60296,0.15396724
1350,18.66756,16.7253,15.77288,15.269620000000002,14.89511,0.07382804999999999
1351,19.34818,17.97157,17.27467,16.91487,16.6433,0.07543017000000002
1352,19.47842,17.85367,17.29065,16.98491,16.73489,0.06197614
1353,19.72071,17.88922,16.89612,16.508979999999998,16.23907,0.10481365499999999
1354,20.39507,18.79368,17.544439999999998,17.02897,16.63614,0.17983923000000002
1355,18.83768,17.50528,16.961270000000006,16.675520000000002,16.448729999999998,0.07607835999999998
1356,18.24489,16.70971,16.15756,15.828270000000002,15.64955,0.05413291
1357,19.82967,18.42018,17.70007,17.26901,16.94099,0.07491318
1358,17.09309,15.86574,15.2923,15.02065,14.83339,0.04104181
1359,18.53397,16.96578,16.17418,15.74018,15.4404,0.06897296
1360,20.03412,18.49837,17.58535,17.144560000000002,16.83529,0.11156580999999999
1361,20.09682,18.34196,17.30653,16.87629,16.53419,0.13449950000000002
1362,19.56771,18.33104,17.59202,17.18489,16.92266,0.13384783000000003
1363,18.47449,17.06493,16.30399,15.82639,15.56914,0.07761765000000001
1364,20.30358,18.35041,17.405070000000002,17.00179,16.69404,0.10154714999999999
1365,20.24184,18.65657,17.81482,17.41006,17.156229999999994,0.13468707500000002
1366,19.94496,18.1993,17.429660000000002,17.01644,16.662779999999998,0.08145657999999999
1367,20.83969,18.67967,17.43488,16.94182,16.58515,0.18187969999999998
1368,21.41267,19.15527,17.71814,17.19783,16.82524,0.22494059999999996
1369,18.563,17.68869,17.43636,17.14539,17.05216,0.05593819
1370,17.75217,15.866829999999998,15.0115,14.61485,14.28535,0.05540328
1371,19.21385,17.957910000000005,17.5435,17.24985,17.12836,0.07011595
1372,19.15256,17.80966,17.16096,16.79184,16.58778,0.07257913
1373,19.30664,17.97605,17.15255,16.73229,16.48745,0.08497998000000001
1374,20.39395,18.69588,17.665589999999995,17.20555,16.83624,0.17014486
1375,20.80758,18.74751,17.4768,17.04066,16.76588,0.17603175
1376,20.61405,18.51419,17.17901,16.66358,16.33338,0.17138560000000003
1377,20.59966,18.51433,17.4765,16.9222,16.53726,0.15085413333333333
1378,18.23999,16.8509,16.1578,15.79134,15.50608,0.06841711
1379,19.96762,18.51824,17.79616,17.38215,17.11267,0.12792001000000003
1380,17.33856,16.005010000000002,15.39194,15.08496,14.86624,0.03618721500000001
1381,19.35203,18.22636,17.7289,17.43132,17.3675,0.08985465000000001
1382,17.67171,16.68059,16.265279999999994,16.00755,15.82835,0.037771685000000006
1383,20.15715,18.4359,17.597739999999995,17.21944,16.91112,0.11486270666666668
1384,19.68219,18.46799,17.780720000000006,17.3948,17.147389999999998,0.11946198000000001
1385,20.42785,18.64856,17.60375,17.12095,16.866020000000002,0.1407561
1386,14.25983,13.22255,12.18286,12.22431,12.17098,0.017612666000000003
1387,19.51978,17.75443,16.8728,16.48856,16.191979999999994,0.108698
1388,19.14708,17.33833,16.47056,16.059379999999994,15.75565,0.06550783333333335
1389,20.1207,18.43093,17.42221,16.895020000000002,16.549879999999998,0.13300199000000001
1390,18.10774,16.7863,16.276139999999998,15.953079999999998,15.71332,0.052606240000000005
1391,20.00321,18.38832,17.56705,17.16084,16.87221,0.10213766499999999
1392,20.7365,18.97654,17.70177,17.204729999999998,16.9126,0.2006482
1393,20.23519,18.53091,17.42099,16.92175,16.541520000000002,0.15765619999999997
1394,19.35276,18.08415,17.52345,17.12673,17.02086,0.07794221999999999
1395,20.05943,18.196,17.279989999999998,16.87179,16.53826,0.09397929000000001
1396,19.2143,18.01726,17.44236,17.07991,16.88999,0.07097306099999999
1397,18.92243,17.29395,16.47583,16.08332,15.78684,0.086089105
1398,20.36298,18.70881,17.7029,17.20037,16.80566,0.1644642
1399,19.07925,17.78937,17.01181,16.617810000000002,16.360970000000002,0.08227775000000001
1400,19.0438,17.8993,17.32948,16.96051,16.714779999999998,0.09261791999999999
1401,19.52854,18.02942,17.22135,16.72273,16.33214,0.12722007
1402,20.31195,18.49722,17.55176,17.14528,16.83211,0.10282793000000001
1403,20.46751,18.49237,17.39617,16.90717,16.54397,0.1494118
1404,20.55694,18.67468,17.680999999999994,17.25582,16.91025,0.12757508999999997
1405,20.48911,18.6283,17.59778,17.127110000000002,16.72501,0.12702565999999998
1406,19.89862,17.94366,16.923479999999998,16.466820000000002,16.11361,0.12457493
1407,19.19805,17.76533,16.954279999999994,16.53526,16.20532,0.09337281
1408,20.98329,19.158,17.85001,17.313779999999998,16.982860000000002,0.20198
1409,18.28791,17.15495,16.63737,16.30697,16.05784,0.051744315000000006
1410,20.27851,18.56145,17.47484,17.04286,16.683770000000006,0.14903983333333332
1411,20.66539,18.27334,17.10954,16.617,16.26664,0.15633262999999997
1412,19.89844,18.29799,17.299429999999994,16.81554,16.49615,0.12696879
1413,20.25543,18.31488,17.29397,16.866979999999998,16.51069,0.12434249000000001
1414,21.24178,19.32997,17.85841,17.385089999999998,17.02056,0.2407393
1415,20.03637,18.12204,17.02657,16.55045,16.18551,0.131715
1416,18.78935,17.04685,16.24225,15.8834,15.59516,0.06653886666666667
1417,19.97717,18.15161,17.22839,16.77766,16.41356,0.09343845
1418,20.36405,18.65593,17.59538,17.1471,16.77856,0.15291751
1419,19.73056,18.08493,17.314510000000002,16.90652,16.64647,0.07998920000000001
1420,18.00275,17.07957,16.74653,16.51249,16.33638,0.04241650499999999
1421,19.63918,18.17406,17.50891,17.14686,16.93835,0.090770545
1422,19.54274,18.3203,17.74994,17.46032,17.28518,0.10294722
1423,20.57549,18.6046,17.61937,17.196479999999998,16.86296,0.11977915000000001
1424,20.96984,18.99576,17.65922,17.15609,16.8546,0.19382359999999998
1425,19.493270000000006,17.83175,17.020970000000002,16.64096,16.35797,0.07606842
1426,18.99283,17.47609,16.69535,16.272129999999994,15.97161,0.08085057999999999
1427,18.58829,17.40439,16.76132,16.45843,16.20433,0.072676175
1428,20.32299,18.36845,17.47608,17.07359,16.7876,0.12233712999999999
1429,15.6945,13.79858,12.96279,12.56651,12.30026,0.018132997000000005
1430,16.43028,15.12745,14.60351,14.33899,14.19502,0.019711600000000003
1431,19.68515,18.6235,17.878420000000006,17.47823,17.20871,0.13058506
1432,19.81674,17.97495,16.9197,16.456529999999994,16.06471,0.11161706999999998
1433,18.73904,17.68095,17.22069,16.94363,16.80092,0.05985354999999999
1434,18.17655,16.34587,15.48716,15.06046,14.760179999999998,0.05969535166666666
1435,19.40456,18.03777,17.34141,16.96085,16.71542,0.10688358
1436,19.61424,17.77952,16.852320000000002,16.39361,16.05044,0.09482294
1437,20.86531,18.69706,17.64503,17.21675,16.91146,0.14432510000000004
1438,15.74603,13.90285,13.05574,12.61827,12.27956,0.018132997000000005
1439,19.781370000000006,18.30451,17.5661,17.18586,16.92673,0.11478523
1440,20.63239,18.90106,17.65084,17.14389,16.8314,0.1823829
1441,17.08535,15.10461,14.19373,13.749479999999998,13.41182,0.035373025
1442,16.6018,15.181920000000002,14.57176,14.22488,14.0414,0.029634875000000005
1443,20.22319,18.13819,16.93214,16.4005,16.0793,0.1411577
1444,18.93984,17.24105,16.44194,16.08001,15.78882,0.067887855
1445,19.77328,18.34193,17.39989,16.899639999999998,16.54712,0.15018209999999999
1446,19.64,18.18584,17.560979999999994,17.15093,16.9024,0.09823682
1447,19.58815,17.681720000000006,16.74157,16.34732,15.98224,0.10028917
1448,18.87079,17.26219,16.52131,16.191779999999998,15.89878,0.069314145
1449,18.88821,17.5003,16.88391,16.56942,16.38489,0.07099103799999999
1450,18.93351,17.83322,17.4157,17.18896,17.1067,0.06562369
1451,19.20501,17.736539999999994,17.01652,16.65622,16.39849,0.08659011999999999
1452,20.43126,18.63954,17.617910000000006,17.13243,16.76665,0.1407561
1453,19.84668,18.314020000000006,17.3884,16.92516,16.62325,0.12658952
1454,20.12402,18.33961,17.33892,16.85073,16.52523,0.13247239
1455,17.585060000000002,15.779420000000002,14.9938,14.61493,14.322870000000002,0.043685564999999996
1456,19.10568,17.89626,17.4404,17.21179,17.00668,0.061670445
1457,20.27772,18.57831,17.6084,17.179489999999998,16.842589999999998,0.14889544999999998
1458,20.5071,18.52608,17.37986,16.894370000000002,16.52159,0.15582429999999997
1459,18.18654,16.73601,15.98881,15.59524,15.28535,0.06611613
1460,19.11893,17.876479999999994,17.433870000000002,17.10912,16.921670000000002,0.06496160499999999
1461,19.02679,17.35444,16.6017,16.25378,15.99393,0.07372658
1462,19.74368,18.52872,17.744889999999995,17.3252,17.08848,0.13123068
1463,19.8611,18.10998,17.37651,17.04028,16.765079999999998,0.08781636000000001
1464,20.43391,18.44749,17.34763,16.89818,16.57229,0.14292889999999997
1465,17.0394,15.57406,14.88677,14.50705,14.267029999999998,0.036929985
1466,19.82228,18.32045,17.52091,17.09446,16.79114,0.09598619500000001
1467,19.74534,18.32961,17.6836,17.3086,17.02484,0.11012311
1468,19.057,17.40883,16.62365,16.209979999999998,15.91351,0.07387350000000001
1469,20.78777,18.76598,17.67623,17.21217,16.877779999999998,0.15058175
1470,19.69261,17.7612,16.84682,16.424529999999994,16.08136,0.10895202
1471,19.25059,18.11468,17.726110000000006,17.34941,17.27192,0.076831725
1472,20.09115,18.78595,17.75585,17.33195,17.00534,0.16415372
1473,19.05546,17.86211,17.4605,17.17335,17.097939999999998,0.06700969999999999
1474,18.58192,17.652160000000006,17.0995,16.65963,16.47265,0.07212278
1475,20.00548,18.68605,17.87106,17.420370000000002,17.13626,0.14418071999999998
1476,20.52466,18.60624,17.65184,17.22854,16.88007,0.11866493000000003
1477,20.4088,18.32749,17.24615,16.7708,16.419610000000002,0.13219615
1478,20.27862,18.41518,17.50076,17.11102,16.80783,0.11938887000000001
1479,20.28942,18.1687,17.05005,16.57408,16.213260000000002,0.15031509999999998
1480,19.34892,18.05873,17.720860000000005,17.459220000000002,17.53213,0.08068665
1481,20.83645,18.64888,17.638920000000006,17.206139999999998,16.86995,0.12801244
1482,20.47095,18.45424,17.33827,16.88717,16.53547,0.1567445
1483,18.83,17.2629,16.5548,16.200570000000006,15.991979999999998,0.08882653999999998
1484,20.27021,18.56002,17.367620000000002,16.87574,16.56413,0.162654
1485,20.14385,18.73232,17.78419,17.32144,17.00841,0.15752787
1486,18.98284,17.701970000000006,16.8277,16.386789999999998,16.08021,0.10633744999999999
1487,17.00415,15.66084,15.021770000000002,14.65014,14.35475,0.034422944999999996
1488,20.75667,18.53968,17.40965,16.97839,16.61798,0.15325193333333334
1489,19.79945,18.03967,17.1962,16.8201,16.52422,0.11230669000000001
1490,18.82544,17.33686,16.48926,16.11024,15.80808,0.08225460999999999
1491,18.83406,17.63414,17.19819,16.90383,16.786089999999998,0.06980763000000001
1492,18.07135,16.879939999999998,16.34509,16.008960000000002,15.79959,0.05719631000000001
1493,21.11838,18.65372,17.44141,16.96921,16.54806,0.1729133
1494,19.1221,17.75724,16.98299,16.54964,16.25348,0.10109667
1495,20.00456,18.44324,17.52465,16.98259,16.63026,0.12852119333333334
1496,19.38494,17.71354,16.9581,16.5702,16.267329999999998,0.07753935
1497,19.73764,17.815520000000006,16.866020000000002,16.41979,16.084139999999998,0.10293351000000002
1498,20.313,18.49532,17.35537,16.875770000000006,16.486439999999998,0.1531429
1499,19.94598,18.67903,17.78356,17.312720000000002,16.97436,0.16025878
1500,19.64055,18.36682,17.71341,17.3245,17.04934,0.10393546000000002
1501,19.6645,17.65241,16.576420000000002,16.11274,15.72819,0.1400324
1502,21.88467,19.34373,18.19866,17.73563,17.41262,0.2041427
1503,20.69863,18.72182,17.61711,17.15963,16.75159,0.1559523
1504,19.28524,17.95461,17.28675,16.88312,16.67135,0.07737718
1505,18.93344,17.503120000000006,16.665210000000002,16.222360000000002,15.94469,0.08601027000000001
1506,18.13829,16.73049,16.07626,15.72608,15.46545,0.05399231
1507,17.53886,16.15355,15.60065,15.26668,15.06151,0.04088806
1508,19.59178,18.32745,17.60109,17.2035,16.98412,0.12537581
1509,20.1899,18.11876,17.1159,16.67216,16.30482,0.13488835999999998
1510,20.41973,18.5748,17.55481,17.07935,16.7469,0.15901899999999997
1511,20.11643,18.23388,17.14552,16.65549,16.277179999999998,0.138832
1512,19.267,17.21031,16.181060000000002,15.73472,15.34331,0.0880604
1513,19.02384,17.81019,17.121389999999998,16.73321,16.47004,0.08200518000000001
1514,18.062520000000006,16.727420000000002,16.08608,15.736,15.4931,0.05319357
1515,19.58605,18.00386,17.30472,16.8925,16.56363,0.09745736
1516,18.96717,17.7084,17.17491,16.79897,16.58858,0.07437773
1517,19.13279,18.04607,17.49008,17.14149,16.91688,0.08178994499999999
1518,20.3955,18.46195,17.49727,17.06444,16.72006,0.11473018333333336
1519,19.48821,18.2015,17.47924,17.08229,16.833,0.109812065
1520,20.45177,18.78134,17.777839999999994,17.34253,16.97778,0.13494862999999999
1521,20.16052,18.17181,17.18882,16.76886,16.43828,0.12370995999999998
1522,19.29949,18.02252,17.33557,16.9663,16.76967,0.09602274000000001
1523,18.49607,16.92474,16.203689999999998,15.8361,15.61105,0.07032902999999999
1524,20.70922,18.25901,16.95469,16.452289999999998,16.09744,0.1885711
1525,20.39781,18.41267,17.30582,16.82489,16.48601,0.14597200999999999
1526,20.20493,18.26489,17.24628,16.761770000000002,16.44153,0.1253355
1527,19.10027,18.03476,17.60949,17.39226,17.23134,0.065689775
1528,17.837139999999994,16.351589999999998,15.633070000000002,15.248679999999998,15.00009,0.04978648
1529,20.66721,18.72061,17.51534,17.0249,16.646810000000002,0.17628025
1530,19.805020000000006,18.381870000000006,17.65958,17.290760000000002,17.04727,0.1044853
1531,19.12338,17.18592,16.22239,15.79044,15.47684,0.08286615500000001
1532,20.25544,18.68437,17.88663,17.492720000000002,17.178,0.13340864999999996
1533,20.04938,18.138720000000006,17.02737,16.5787,16.23122,0.1323125
1534,19.69508,17.66315,16.660239999999998,16.19012,15.805829999999998,0.1272762
1535,19.545,17.73263,16.8455,16.4386,16.117520000000006,0.08899652
1536,18.922,16.97893,16.09679,15.675070000000002,15.32871,0.07361494666666665
1537,19.98276,18.11583,17.06983,16.561139999999998,16.1331,0.12306474
1538,18.95641,17.30143,16.533079999999998,16.14625,15.89113,0.07682881
1539,19.03188,17.74544,17.146639999999998,16.784779999999998,16.57249,0.06976616000000001
1540,20.24726,18.64989,17.63397,17.22034,16.95385,0.16478820000000002
1541,19.06418,17.37839,16.56587,16.13888,15.84939,0.07709297000000001
1542,18.83837,17.02729,16.241410000000002,15.86276,15.5514,0.07332555666666667
1543,17.82274,16.65505,16.3102,16.099429999999998,15.92944,0.0360659
1544,17.547639999999998,16.29714,15.7284,15.44405,15.32533,0.038646194
1545,18.83905,17.81579,17.53585,17.2639,17.15566,0.06085826
1546,20.34065,18.56659,17.73328,17.37769,17.07076,0.100825425
1547,19.13733,17.87201,17.17335,16.75771,16.46319,0.10588940499999999
1548,18.92609,17.83602,17.3633,17.0438,16.86443,0.09399215
1549,23.07436,18.19969,17.638820000000006,17.26587,17.0226,0.11930120000000002
1550,19.33224,18.0262,17.41168,17.04376,16.760579999999994,0.09700637
1551,20.73578,18.81874,17.68734,17.249489999999998,16.86419,0.1539166
1552,20.64197,18.52633,17.06567,16.53579,16.21053,0.18357289999999998
1553,18.4522,17.39789,17.078210000000002,16.805999999999994,16.7241,0.05013381
1554,20.76149,18.56763,17.34897,16.83926,16.46443,0.15747300000000003
1555,20.9922,19.03403,17.93526,17.39046,16.976979999999998,0.1878056
1556,20.20707,18.30404,17.13875,16.725089999999998,16.28417,0.1459746
1557,19.41851,18.17613,17.66241,17.25348,17.05265,0.10767282
1558,17.72041,16.71265,16.3423,16.10374,15.966920000000002,0.03997558
1559,25.13275,18.56416,17.421770000000002,16.93401,16.55234,0.16275810000000002
1560,18.92563,17.8397,17.203039999999998,16.866,16.68998,0.12036930000000001
1561,19.63015,18.12379,17.35042,16.93725,16.64904,0.10899860000000001
1562,19.52984,18.34859,17.67145,17.31435,17.11461,0.11226914000000002
1563,20.21589,18.33764,17.3266,16.88257,16.53531,0.13857257
1564,17.296329999999998,15.49059,14.64821,14.2016,13.80332,0.040930965
1565,19.8471,18.27795,17.5547,17.085810000000002,16.73586,0.100996805
1566,19.81443,18.32127,17.63919,17.31598,17.032020000000006,0.10638988999999999
1567,19.24796,18.17846,17.65981,17.3038,17.15019,0.09993714499999999
1568,17.78606,16.3976,15.76845,15.4156,15.17405,0.048670285
1569,20.21559,18.43668,17.44395,16.92428,16.53096,0.1397068
1570,19.33572,18.0611,17.52582,17.24713,17.08241,0.08882894
1571,21.11749,18.9042,17.7312,17.242070000000002,16.924979999999998,0.17480284
1572,19.56411,17.82678,16.86038,16.4364,16.11662,0.11255833000000001
1573,19.31752,17.989320000000006,17.39043,17.15377,16.92249,0.084609
1574,21.14781,19.0279,17.77509,17.317339999999998,16.97544,0.19822610000000002
1575,18.96603,17.543670000000002,16.78594,16.35389,16.06622,0.07638534
1576,18.60061,17.42484,16.71801,16.3119,16.040470000000006,0.07501181000000001
1577,18.3622,16.408839999999998,15.5059,15.100320000000002,14.7946,0.062573175
1578,20.80409,18.80933,17.43096,16.929660000000002,16.581570000000006,0.19149085
1579,19.50571,17.6391,16.70371,16.29265,15.96796,0.09073289999999999
1580,19.87271,18.14507,17.17451,16.74636,16.41048,0.11172847999999999
1581,21.13025,18.80691,17.51226,17.02016,16.629479999999994,0.2007196
1582,20.30429,18.57579,17.75444,17.366,17.0896,0.096029955
1583,17.98536,16.006629999999998,15.12589,14.71579,14.384,0.05734700499999999
1584,19.37862,17.43021,16.49259,16.06579,15.7088,0.09173337333333333
1585,18.83133,17.55235,16.8989,16.54145,16.29213,0.08747591
1586,19.28739,17.55809,16.7977,16.434720000000002,16.120279999999998,0.06659994
1587,20.04743,18.48081,17.8246,17.47764,17.19361,0.11612730999999998
1588,19.32008,17.71275,16.835520000000002,16.44691,16.16615,0.09889646999999999
1589,20.10869,18.35084,17.1392,16.615479999999998,16.18685,0.1440521
1590,19.39479,17.55258,16.59185,16.10846,15.75163,0.08955307500000001
1591,20.46609,18.53892,17.63111,17.232029999999998,16.93279,0.10079160000000001
1592,18.50935,17.33654,16.97002,16.75209,16.578310000000002,0.04144446
1593,19.13216,17.813470000000006,17.08725,16.6858,16.41645,0.08438592
1594,19.74337,17.89228,16.95362,16.52238,16.19107,0.10406632499999999
1595,19.79331,17.8831,16.87694,16.45543,16.048579999999998,0.09898769499999997
1596,20.22874,18.47968,17.59757,17.178539999999998,16.8542,0.11013192000000001
1597,17.34704,15.40956,14.5151,14.09301,13.77846,0.042398935
1598,19.89855,18.36302,17.21136,16.72901,16.44499,0.17078880000000002
1599,17.87097,16.86909,16.56227,16.33631,16.21906,0.032882258000000004
1600,20.74437,18.93542,17.62605,17.08062,16.69417,0.20638930000000003
